id_cliente,idade,saldo_atual,divida_atual,renda_anual,valor_em_investimentos,taxa_utilizacao_credito,num_emprestimos,num_contas_bancarias,num_cartoes_credito,dias_atraso_dt_venc,num_pgtos_atrasados,num_consultas_credito,taxa_juros,investe_exterior,pessoa_polit_exp,limite_adicional
4053,22,776.63,324.69,117384.34,186.58,40.36,3,7,5,24,16,3,9,Não,Não,0
12366,32,250.61,4452.95,51195.69,80.43,30.56,9,6,6,58,19,12,20,Sim,Não,0
4077,31,289.06,2577.35,26265.34,97.16,27.66,2,9,8,39,18,4,31,Não,Não,0
4333,41,240.51,3418.15,14694.09,61.07,33.97,8,9,9,20,15,8,25,Não,Não,0
5771,46,261.5,1514.13,10495.71,46.04,35.54,6,5,3,13,9,7,30,Sim,Não,0
1177,23,507.01,816.11,57135.0,49.93,38.18,3,3,4,5,18,2,13,Sim,Não,0
12108,45,455.19,688.99,44656.19,46.28,39.38,2,3,4,5,10,0,9,Não,Não,0
552,22,449.42,1220.31,86573.94,359.05,41.06,2,3,4,5,11,0,11,Não,Não,1
3498,36,272.11,1925.94,21678.77,102.76,38.56,3,4,4,18,14,6,19,Não,Não,0
6849,45,237.22,3459.41,15069.4,134.2,35.24,9,9,6,32,22,11,26,Não,Não,0
5227,44,301.95,2413.88,23770.55,62.17,36.74,7,10,6,52,23,12,29,Não,Não,0
5915,45,450.66,1337.25,53620.52,159.76,24.86,1,4,3,3,1,1,9,Não,Não,1
9009,48,424.2,860.4,102110.29,581.24,33.05,1,8,6,22,16,5,19,Não,Não,0
5177,52,342.67,1107.05,23146.55,60.3,33.25,2,1,5,4,2,0,5,Não,Não,1
8818,33,443.65,252.07,54655.46,97.24,32.19,3,4,6,13,20,1,6,Não,Não,0
7822,35,331.54,4381.85,26524.22,19.7,26.44,7,6,8,30,19,10,28,Não,Não,0
10913,42,280.63,3693.67,24168.47,134.2,27.81,7,9,6,30,15,10,19,Sim,Não,0
2534,55,612.28,1194.38,81308.84,70.01,42.32,4,4,3,5,2,0,5,Não,Não,0
5012,23,526.95,982.38,43317.56,34.33,35.49,0,4,6,9,2,3,7,Sim,Não,0
3444,39,127.97,1101.6,146179.75,1034.23,28.83,3,5,7,12,9,3,2,Não,Não,0
5577,54,356.97,117.58,25159.09,79.09,31.85,3,3,3,4,4,4,12,Não,Não,1
11760,39,436.63,1826.94,77931.95,69.0,37.53,7,6,9,12,20,9,30,Não,Não,0
4223,30,1002.3,922.89,170669.83,272.55,31.76,3,5,3,11,9,3,10,Não,Não,1
92,26,361.86,363.51,24730.39,73.88,34.84,0,2,1,14,11,2,4,Não,Não,1
2267,27,129.69,462.74,74479.8,542.16,35.51,3,8,4,6,13,4,12,Não,Não,0
8961,49,448.72,1124.97,15002606.18,52.03,37.49,0,2,6,11,3,4,10,Sim,Não,0
5612,59,292.94,530.27,36160.95,196.22,30.63,3,7,5,15,11,2,9,Não,Sim,0
7677,45,309.81,335.3,10499.62,29.83,27.19,3,7,3,15,14,6,10,Não,Sim,0
7780,36,279.49,2646.26,21578418.41,97.1,31.82,5,5,5,30,17,8,17,Sim,Não,0
262,35,262.15,3164.78,62614.47,228.66,26.08,9,7,9,33,26,9,30,Não,Não,0
3338,31,486.98,1088.57,80238.53,111.19,28.98,4,4,3,8,13,1,18,Não,Não,0
10408,26,340.73,174.06,31799.22,76.36,36.5,3,7,4,21,14,6,8,Não,Sim,0
6293,61,292.4,1061.82,98745.36,474.01,24.14,3,5,3,6,10,1,7,Não,Não,1
446,34,411.93,622.58,31991.15,54.7,26.19,0,8,5,25,20,3,15,Não,Não,0
2195,40,317.57,1079.55,24607.44,108.24,34.23,3,5,7,22,19,1,20,Não,Não,0
7043,29,409.66,472.54,76650.5,300.81,37.76,3,2,2,8,1,1,7,Sim,Não,0
2868,30,475.5,241.38,42755.48,43.21,30.06,3,7,3,28,12,2,6,Não,Não,0
2527,19,494.35,1806.64,81287.02,10000.0,34.94,3,6,8,48,16,9,26,Não,Não,0
8305,35,1043.55,869.45,114008.16,134.2,34.69,0,3,5,22,10,0,1,Não,Não,1
11955,40,392.7,1485.95,45719.93,151.42,33.61,0,4,4,8,0,4,4,Não,Não,1
1169,42,526.34,1153.03,70838.2,189.53,29.28,1,3,7,22,11,8,12,Não,Não,0
4145,49,276.41,2341.16,91568.93,275.7,26.2,7,6,9,52,24,10,18,Sim,Não,0
5150,30,212.84,4903.14,43811.55,219.13,27.7,5,6,5,27,25,11,23,Não,Não,0
85,32,132.06,660.69,48755.15,404.22,24.79,3,7,5,17,18,4,12,Não,Não,0
3150,44,359.07,2379.02,77086.7,191.52,24.28,4,7,5,16,15,6,31,Não,Não,0
8009,44,481.38,643.56,125949.14,583.14,36.65,4,4,5,7,15,1,8,Não,Não,0
881,48,283.26,1227.03,16990.48,10000.0,38.28,3,6,5,24,16,7,7,Não,Não,0
9736,48,366.54,1142.05,41293.26,136.16,35.12,1,7,6,10,5,4,9,Não,Não,0
5925,34,269.21,989.35,14599.7,53.63,28.17,4,5,7,26,16,4,17,Sim,Não,0
9141,48,250.49,1476.59,36271.93,219.66,26.57,1,4,7,12,15,1,9,Não,Não,0
11643,31,445.97,429.44,86775.99,50.12,34.44,6,5,4,26,19,6,17,Não,Não,0
7347,38,279.85,263.51,18943.04,104.35,27.69,2,7,5,30,17,7,16,Sim,Não,0
4327,34,578.39,801.87,86154.07,182.51,35.4,3,4,5,21,10,0,10,Não,Sim,0
4045,27,323.21,574.43,22498.88,55.74,39.69,2,3,2,9,9,4,7,Não,Não,1
4138,46,805.39,1351.02,147917.64,583.09,30.3,1,5,4,26,13,2,16,Não,Não,0
3040,36,501.29,25.71,87139.72,134.2,42.01,4,5,5,6,7,6,6,Não,Não,0
12294,41,331.8,443.62,148265.03,889.89,32.87,3,2,4,14,14,0,5,Não,Não,1
11050,48,289.47,1516.73,11742.83,134.2,30.96,7,8,8,47,24,11,20,Não,Não,0
9393,60,868.33,463.59,124112.38,324.57,31.83,1,5,4,3,2,1,8,Não,Não,0
580,33,351.61,133.56,40118.73,178.55,32.77,0,8,3,5,15,0,3,Não,Não,1
5237,30,325.13,1009.38,32702.43,45.72,27.0,3,7,3,16,15,1,9,Sim,Não,1
9199,57,285.76,1418.26,17212.0,18.49,32.1,4,6,6,23,13,0,13,Não,Não,0
5557,46,428.69,1295.38,45402.81,133.86,39.21,0,7,5,25,12,2,19,Não,Não,0
9838,18,348.17,2382.3,42250.55,157.1,37.74,2,5,5,13,14,8,20,Não,Não,0
2468,30,196.65,1200.63,90585.94,622.38,29.95,4,6,7,12,15,7,19,Não,Não,0
4158,45,116.3,1781.8,60283.67,301.53,37.65,7,4,5,26,14,12,15,Não,Não,0
414,29,264.31,2544.85,3887418.94,152.38,35.68,7,8,9,21,19,10,17,Não,Sim,0
4429,43,252.08,4648.0,76982.56,276.98,32.72,7,9,8,45,17,10,18,Não,Não,0
3058,43,134.37,199.04,83404.5,635.76,28.11,3,3,3,30,9,6,8,Não,Não,0
12060,28,439.05,404.69,86288.64,257.62,38.71,4,4,5,6,4,2,3,Não,Não,1
165,38,254.82,1701.58,14119.97,92.59,38.49,6,7,8,21,11,7,28,Não,Não,0
4303,28,1117.83,1151.71,142513.0,117.88,35.46,2,3,5,8,7,2,5,Não,Não,0
8050,26,305.52,407.48,33585.81,130.03,32.45,3,4,7,10,13,2,12,Não,Não,0
3318,32,328.77,7.51,31826.18,79.52,27.4,4,7,4,14,15,0,6,Não,Não,0
10015,50,759.4,718.53,96318.28,134.2,36.46,3,8,4,16,20,4,6,Não,Não,0
3935,60,306.74,1461.18,41876.8,145.83,32.53,4,3,7,10,14,1,5,Sim,Não,0
1848,38,255.55,278.43,49724.88,237.07,24.87,4,5,5,22,13,4,16,Sim,Não,0
9608,34,1247.9,1029.44,146577.17,159.8,32.17,0,8,6,23,20,3,1,Não,Não,0
754,23,231.47,1954.62,11937.81,89.39,36.19,7,6,10,50,16,12,31,Sim,Não,0
8622,42,360.35,1159.18,23356.66,74.07,30.22,1,4,3,5,12,4,2,Não,Não,1
707,33,161.26,1394.29,64429.44,337.64,34.34,6,9,7,41,12,9,28,Não,Não,0
3492,39,263.43,1610.77,15290.16,73.03,29.35,6,9,6,24,17,8,22,Não,Não,0
4574,22,512.05,482.08,66183.08,101.61,26.09,2,6,4,23,7,0,8,Não,Não,1
7525,35,463.8,2899.67,81554.61,184.17,40.12,6,7,6,27,23,12,17,Não,Não,0
5280,25,113.84,1978.87,83155.89,573.23,28.32,4,7,6,58,13,7,24,Sim,Não,0
3152,54,671.97,270.42,95454.46,112.41,33.52,3,1,5,1,1,1,1,Não,Não,1
11686,21,461.23,1434.54,70952.71,145.56,32.17,3,8,5,16,8,9,16,Não,Não,0
3800,41,285.13,1083.92,15165.12,50.41,23.0,3,4,7,29,19,8,14,Não,Não,0
4023,41,248.64,1689.61,15080.01,93.52,23.63,3,6,6,12,20,5,27,Não,Não,0
1075,38,337.17,959.9,5627285.42,699.78,27.31,6,4,5,17,13,8,9,Não,Não,0
10659,25,274.85,2590.98,51354.94,144.41,29.02,7,8,6,6,15,12,19,Não,Não,0
7982,48,242.46,1641.88,8256796.15,180.89,34.33,6,7,10,58,25,9,30,Sim,Não,0
2430,22,106.43,2411.32,48866.99,312.98,26.58,6,4,4,18,16,8,22,Não,Não,0
247,35,516.64,701.27,125972.03,389.77,40.09,4,0,2,10,8,1,3,Não,Não,1
3816,58,256.58,1452.65,21964.44,177.01,38.29,0,3,7,26,16,3,2,Não,Não,0
5966,53,168.74,1278.35,40749.33,10000.0,22.24,4,5,7,18,14,0,16,Não,Não,0
3633,41,646.71,837.34,74014.96,49.97,40.18,2,5,7,30,15,0,20,Não,Não,0
8332,47,428.9,3203.71,78615.06,156.99,24.25,5,7,8,31,25,6,25,Não,Sim,0
2263,46,327.24,136.95,60922.2,157.82,30.52,6,5,7,3,10,5,18,Não,Não,0
2247,41,235.3,1399.97,26571.32,98.63,39.01,7,9,9,19,14,6,32,Não,Não,0
836,44,168.65,491.07,113575.21,10000.0,30.0,2,6,6,12,10,4,19,Não,Não,0
5065,44,194.94,1355.24,43593.34,227.06,38.0,6,5,5,12,16,5,6,Não,Sim,0
433,46,686.35,362.71,77581.58,134.2,37.99,0,5,4,9,14,6,20,Não,Não,0
1174,33,1084.98,1073.37,149059.62,398.46,40.28,0,3,3,27,19,5,18,Não,Não,0
5953,36,391.84,1484.18,43597.71,49.41,37.25,4,4,6,10,14,8,14,Não,Não,0
4657,32,261.23,2550.42,19088.85,76.29,41.25,5,5,4,29,13,8,27,Não,Não,0
5290,47,475.63,210.15,55081.17,88.76,28.56,3,6,7,26,20,3,15,Não,Não,0
8389,31,505.69,1432.03,48330.83,10000.0,36.77,1,5,1,4,0,4,6,Não,Não,1
5354,39,404.63,188.89,42467.29,165.22,35.03,0,3,3,18,16,3,16,Sim,Não,0
12230,46,724.3,257.87,85492.61,117.24,42.65,1,3,7,3,7,4,6,Não,Não,0
5640,46,201.82,2347.06,25220.59,178.76,24.1,5,7,6,17,15,4,29,Não,Não,0
6344,52,297.46,1372.83,51221.15,365.48,40.28,0,7,3,10,14,3,15,Não,Não,0
10995,30,345.45,144.57,95946.33,437.05,32.06,4,5,7,18,12,1,10,Não,Não,1
3408,57,473.04,671.94,43126.68,36.03,29.17,3,3,7,8,9,4,7,Não,Não,0
2730,33,533.4,1293.76,66433.17,59.62,36.17,4,6,3,16,17,8,18,Não,Não,0
434,41,417.82,315.97,32517.96,84.66,31.85,0,7,7,20,17,5,20,Não,Sim,0
5757,57,378.53,655.01,19901.28,10000.0,27.16,0,6,3,18,14,4,10,Sim,Não,0
9470,35,321.64,589.87,22293.38,44.28,38.45,2,0,5,13,11,0,3,Não,Não,0
11351,47,382.33,774.35,64184.9,226.96,27.13,4,6,3,24,18,3,6,Não,Não,0
7975,49,463.52,2476.44,69107.79,42.85,28.53,6,6,6,64,22,11,34,Não,Não,0
6197,46,324.48,828.16,29892.17,22.59,34.79,4,2,4,15,5,2,12,Não,Não,1
11437,30,798.45,794.73,90550.52,58.35,36.97,1,6,6,23,19,3,10,Não,Não,0
4003,36,313.14,1246.74,21770.24,57.16,34.2,2,3,6,26,14,6,13,Não,Não,0
4754,38,201.28,3871.02,68007.46,181.6,24.01,8,7,10,60,14,7,18,Não,Não,0
1333,32,391.79,1099.7,38089.26,19.17,32.83,4,6,3,30,20,4,2,Não,Não,0
8217,30,426.31,239.33,69442.26,62.2,27.99,6,5,4,9,15,6,7,Não,Não,0
5763,42,338.41,85.79,96489.44,440.26,37.55,5,8,3,29,20,8,18,Não,Não,0
1444,26,820.97,448.59,101826.63,86.77,36.67,3,3,7,25,10,6,20,Sim,Não,0
11585,23,749.78,839.57,131433.93,230.79,32.08,4,5,4,1,14,1,1,Não,Não,0
4311,45,546.95,706.96,105204.39,504.27,40.5,1,4,6,6,17,0,9,Não,Não,0
4900,22,582.16,323.93,75063.74,215.25,38.81,1,7,5,12,17,1,18,Não,Não,0
5818,18,337.17,1963.24,78487.18,10000.0,33.1,2,8,5,25,14,9,31,Sim,Não,0
10537,41,280.45,4831.44,11539.55,42.81,28.25,8,8,6,30,24,11,25,Sim,Não,0
9354,26,483.55,621.24,53280.06,118.1,40.86,0,4,2,10,5,1,4,Não,Não,1
2570,36,299.06,4713.23,26287.1,134.2,27.76,9,7,5,51,22,10,26,Não,Não,0
8950,53,464.5,1218.38,51686.46,94.48,35.64,1,3,5,4,6,2,10,Não,Não,1
4278,23,188.64,363.33,53016.82,10000.0,34.46,4,1,5,4,11,0,5,Não,Não,1
3667,59,676.8,1479.58,88790.94,286.4,33.93,0,6,4,6,14,2,20,Não,Não,0
10306,48,493.32,1347.83,68601.41,134.66,31.47,3,3,6,18,12,8,8,Não,Não,0
2447,23,702.57,573.52,105741.01,301.24,42.68,2,3,6,27,11,6,7,Sim,Não,0
3658,45,593.56,2619.62,86337.41,81.6,30.52,4,4,6,6,9,12,20,Sim,Não,0
10083,48,205.75,1255.12,44852.02,319.21,26.26,2,1,4,19,12,0,3,Não,Não,1
3173,48,424.83,386.42,113160.65,713.5,37.57,1,1,2,11,14,2,10,Não,Não,1
1224,27,326.08,1676.93,57392.11,122.82,28.53,5,5,4,11,13,5,20,Não,Sim,0
4167,22,512.75,1768.05,82711.63,161.61,27.28,4,4,6,9,8,7,27,Não,Sim,0
545,50,473.44,2388.85,43163.1,27.7,39.8,3,8,9,32,15,8,15,Não,Não,0
1205,38,483.24,17.81,90546.85,320.37,36.22,4,2,2,3,1,1,3,Não,Não,1
5744,42,326.38,1519.25,25683.29,71.72,28.65,3,9,7,54,18,8,17,Não,Não,0
6599,26,761.16,555.33,103763.31,134.2,40.65,2,3,3,26,15,0,13,Sim,Não,0
11370,48,326.84,1980.0,23340.96,97.74,27.95,3,8,5,46,8,11,34,Não,Não,0
2638,46,631.59,1198.09,84204.88,252.54,31.22,0,5,7,7,22,4,1,Não,Não,1
12102,45,260.5,0.56,15824.72,18.97,24.04,4,8,4,25,8,5,6,Não,Não,0
10389,18,75.33,2598.17,92231.06,530.03,30.26,7,6,6,53,22,6,20,Sim,Não,0
6721,39,326.49,3596.69,26254.63,20.44,38.9,6,6,7,34,17,8,33,Sim,Não,0
10134,60,305.05,317.45,31687.87,148.63,40.32,2,8,7,9,15,2,18,Não,Não,0
197,42,302.57,761.18,34491.48,201.18,38.79,0,3,4,16,13,4,19,Não,Não,0
12180,22,287.37,1289.12,19095.39,69.31,31.09,2,6,7,65,11,11,30,Não,Não,0
4380,33,229.79,1410.84,40568.22,192.52,34.02,4,3,6,15,20,8,10,Não,Não,0
8621,45,846.37,367.77,135941.49,519.15,27.73,0,0,5,13,0,1,12,Sim,Não,1
12256,28,352.91,327.48,33401.62,129.04,37.63,1,5,5,20,22,3,18,Não,Não,0
2998,44,421.14,1082.42,85143.17,246.89,37.38,4,2,3,1,0,2,1,Não,Não,0
10591,54,464.91,440.18,82774.43,329.09,34.24,2,5,7,3,3,0,4,Não,Não,1
2572,24,300.6,2201.24,47804.82,247.8,36.3,2,4,5,5,20,11,33,Não,Não,0
6150,43,319.65,237.52,44014.23,130.92,27.53,4,7,6,17,12,6,11,Não,Não,0
10776,43,8.92,1057.36,140691.16,1115.27,26.11,4,4,5,5,2,3,10,Sim,Não,1
11706,31,384.81,726.39,32989.16,134.2,30.34,2,6,6,27,13,3,10,Sim,Não,0
11972,42,268.19,291.67,81854.88,370.74,24.91,7,7,6,18,8,8,5,Sim,Não,0
4970,26,240.35,3671.25,26011.61,76.08,30.41,9,8,6,47,18,10,18,Sim,Não,0
4712,47,354.84,156.54,25590.65,16.07,37.0,1,1,3,10,15,2,10,Sim,Não,0
4164,41,301.71,1446.14,20551.33,58.2,28.87,8,10,10,59,24,10,19,Não,Sim,0
5398,35,401.08,1046.68,72756.87,365.97,29.78,0,8,5,4,16,7,15,Não,Não,0
8878,58,595.88,1176.76,77400.76,94.04,35.32,2,3,4,23,12,0,5,Não,Não,0
9392,23,515.58,456.26,61878.57,85.62,35.24,2,7,6,25,15,4,10,Sim,Não,0
2683,38,267.48,2928.67,19623.99,84.29,38.76,6,10,8,42,18,11,29,Sim,Não,0
9565,25,337.17,358.17,157260.39,1534.6,24.89,3,3,7,8,12,4,11,Sim,Não,0
5642,44,776.08,793.87,141874.09,505.63,39.63,2,2,6,15,1,1,12,Não,Não,1
4315,32,400.74,2829.78,71140.83,129.74,27.11,8,8,6,24,23,10,24,Sim,Não,0
12011,20,305.39,2619.46,62291.51,97.69,34.08,8,6,6,40,15,11,21,Não,Sim,0
7895,55,178.41,322.27,165980.1,1362.64,37.86,1,4,4,4,11,2,1,Sim,Não,1
1245,50,443.0,59.06,53583.96,196.22,32.61,0,2,6,11,11,2,12,Não,Não,0
5806,19,337.17,1163.57,134582.32,1275.99,34.09,4,5,3,27,20,5,18,Não,Não,0
6662,33,942.79,1190.44,125985.12,136.84,41.61,2,5,4,26,8,1,12,Não,Não,0
11007,57,372.95,1465.9,37257.13,134.2,26.25,3,7,4,9,12,4,12,Não,Não,0
4122,36,912.06,1031.51,138998.07,10000.0,43.52,2,6,3,23,17,6,18,Sim,Não,0
4996,18,238.1,1852.93,20831.96,121.52,28.38,7,4,5,16,14,10,24,Não,Não,0
12354,44,373.14,2096.33,25479.23,10000.0,33.87,2,10,6,41,20,12,20,Sim,Não,0
8306,40,280.2,67.59,19628.42,74.57,39.28,2,6,4,7,18,8,20,Não,Não,0
7090,39,227.93,2575.62,25335.76,170.05,23.61,4,5,4,24,12,5,11,Não,Sim,0
6822,33,311.41,2314.96,12637.97,27.1,29.63,5,9,7,31,17,10,18,Sim,Não,0
5263,33,491.12,1020.66,42114.12,50.37,35.41,0,6,5,5,19,6,6,Não,Não,0
255,52,307.27,554.48,22904.83,132.93,27.45,2,4,5,1,2,2,4,Sim,Não,0
12068,60,466.43,767.91,138994.38,770.34,38.09,2,0,5,3,7,4,10,Não,Não,1
7274,53,496.15,855.44,47111.92,65.54,33.35,0,0,3,10,0,1,8,Não,Não,0
5160,44,311.26,465.87,16595.38,54.06,36.29,4,7,6,11,19,4,13,Não,Não,0
10312,19,278.59,1720.19,12000.66,18.54,35.92,2,10,5,30,24,12,20,Não,Não,0
655,61,517.5,484.43,79424.12,134.2,30.86,4,4,6,17,16,2,1,Não,Sim,1
5298,32,552.79,852.62,83982.98,141.79,32.88,4,2,5,16,7,0,10,Não,Não,0
5289,21,681.39,66.36,91550.47,183.12,38.17,2,5,3,13,10,8,15,Não,Não,0
7908,18,337.17,1790.16,75970.53,587.72,28.32,9,8,5,42,22,10,34,Não,Não,0
3402,29,293.74,1687.02,74943.15,229.12,28.3,7,4,3,32,19,10,21,Não,Sim,0
1421,36,585.97,974.73,72269.86,101.02,33.99,1,6,6,21,20,2,18,Não,Não,0
3045,46,243.66,2118.03,28004.07,132.8,31.77,5,8,9,56,24,6,34,Não,Não,0
2831,41,229.71,4072.19,25218.89,111.14,31.03,9,7,5,50,19,12,27,Não,Não,0
329,35,338.32,3403.23,65045.63,51.26,27.43,8,9,7,47,19,11,24,Sim,Não,0
8491,45,1382.63,1265.86,158450.24,151.87,42.94,0,2,5,6,5,3,1,Não,Não,1
254,28,289.89,1514.74,11381.02,65.43,25.62,6,8,5,60,24,10,16,Não,Não,0
7967,47,424.23,2475.74,71259.18,143.74,24.43,6,8,5,39,17,11,34,Não,Não,0
6351,42,279.48,3822.75,12649.62,36.4,38.78,5,9,9,28,25,7,20,Sim,Não,0
4378,20,337.17,4942.19,83351.29,613.9,31.65,6,9,7,47,22,11,33,Não,Não,0
5093,41,321.28,2527.33,43724.55,72.8,30.17,5,9,10,58,15,7,18,Sim,Não,0
3020,25,265.3,2039.68,14802.53,96.01,25.57,3,7,5,12,15,11,21,Não,Não,0
3030,55,806.81,359.79,84592.91,93.03,30.77,0,6,6,34,10,4,12,Não,Não,0
2637,58,555.14,757.48,103888.38,412.85,34.76,1,8,7,11,18,0,15,Sim,Não,0
7714,33,860.72,697.41,134990.37,210.62,31.64,4,1,4,2,9,0,7,Não,Não,0
7047,55,340.3,621.5,73136.74,271.66,26.94,4,3,3,6,8,1,9,Não,Não,0
3019,43,294.45,4147.65,40444.62,10000.0,38.76,7,7,8,23,20,8,25,Não,Não,0
2946,38,257.96,3028.06,26871.65,121.26,26.71,6,6,5,29,20,4,27,Não,Não,0
3660,41,635.19,497.23,78612.61,52.85,40.87,2,7,4,12,19,2,11,Sim,Não,0
8848,58,568.3,1018.92,96046.14,390.37,42.33,0,2,3,10,11,3,1,Não,Não,1
10004,48,260.96,2641.08,10474.02,33.05,34.84,9,9,5,22,20,6,24,Não,Sim,0
6663,44,308.23,832.0,11240.47,22.78,26.49,3,6,4,16,19,5,15,Não,Não,0
2664,31,357.96,1052.88,43391.24,134.2,39.53,4,6,6,15,18,7,6,Não,Não,0
5379,34,555.38,2374.96,79225.89,64.94,26.72,6,9,7,63,22,12,17,Não,Não,0
5933,22,374.05,812.5,39012.03,123.89,34.43,4,8,4,18,11,6,6,Sim,Não,0
1363,32,297.16,1873.81,27422.48,122.66,39.08,4,8,8,33,14,11,21,Não,Não,0
8340,39,479.24,960.09,74957.76,192.81,27.86,3,5,3,11,7,3,6,Não,Não,1
12038,23,291.56,177.98,16948.57,12.15,32.8,6,4,6,28,19,7,14,Não,Não,0
10580,46,316.51,262.3,97906.93,405.73,38.08,4,5,4,14,13,4,19,Não,Não,0
10392,44,292.89,692.75,44650.37,272.63,27.15,0,5,5,1,11,1,11,Não,Não,0
9096,39,247.66,1963.21,42934.94,218.08,39.49,4,10,6,60,14,10,24,Não,Não,0
7641,47,494.44,72.24,51419.38,141.75,39.03,0,2,7,8,1,0,5,Sim,Não,0
8460,58,255.12,284.52,88181.84,481.01,29.78,4,1,4,2,0,0,12,Não,Não,1
2881,48,457.76,1210.62,52023.37,75.79,27.54,2,0,7,12,14,0,11,Sim,Não,0
3382,27,317.14,714.58,26884.41,121.66,24.74,2,5,3,7,13,0,6,Não,Não,0
9323,45,298.09,2383.67,23480.22,29.38,31.54,9,7,7,27,20,6,22,Não,Não,0
4958,47,361.61,1351.71,95069.88,626.3,38.57,1,1,4,4,8,1,3,Não,Não,0
7224,32,248.86,2613.46,54652.84,226.57,24.64,4,8,7,18,11,7,17,Não,Não,0
8411,33,292.08,1402.78,12548.97,67.94,38.4,2,5,5,14,17,7,32,Não,Não,0
10546,32,300.87,1773.97,79718.92,232.81,30.07,6,7,8,41,15,8,16,Não,Não,0
7854,30,369.21,523.63,32951.28,19.28,23.09,3,3,6,20,14,3,3,Não,Não,0
943,39,385.83,1231.17,42882.86,173.08,23.75,1,4,4,23,8,7,15,Não,Não,0
10191,59,318.72,797.16,23522.61,33.97,26.15,2,1,2,4,3,2,9,Não,Sim,1
9467,47,786.29,1042.68,168802.48,344.03,41.05,4,2,3,11,4,4,7,Não,Sim,0
9258,55,331.47,78.09,27932.57,106.53,34.36,2,3,1,11,9,4,11,Sim,Não,1
177,32,319.69,181.68,15882.53,33.32,25.25,3,6,3,7,12,7,18,Não,Não,0
436,56,931.59,128.33,127254.0,183.56,36.58,2,5,6,11,12,1,14,Não,Não,0
5485,38,323.61,1575.5,25760.88,50.53,34.05,7,7,6,14,7,5,31,Não,Sim,0
309,38,309.81,1574.91,21258.9,10000.0,32.43,2,3,6,24,12,5,7,Não,Não,0
1566,43,455.72,918.88,59725.49,97.76,35.78,2,5,6,22,13,3,1,Não,Não,0
3965,36,968.34,790.78,170484.67,568.82,39.16,1,4,1,15,10,2,10,Sim,Não,1
2136,47,298.08,4973.13,21139.1,39.69,38.26,6,10,5,49,25,8,17,Não,Não,0
11688,36,304.03,393.55,27321.27,23.75,24.69,5,5,7,14,15,8,15,Sim,Não,0
10963,18,247.41,3072.93,15402.82,81.69,21.83,8,8,5,52,20,12,16,Não,Não,0
6348,53,342.52,379.73,30699.03,13.5,38.8,4,5,7,23,13,1,6,Não,Não,0
596,49,368.73,939.2,29024.93,55.45,36.61,3,5,3,25,14,4,8,Sim,Não,0
5752,33,337.17,777.56,97747.17,927.72,37.5,5,4,7,21,14,8,7,Não,Não,0
5333,54,410.02,1364.64,42826.31,184.52,29.35,0,6,7,7,11,0,16,Não,Não,0
8425,52,342.54,884.52,28192.22,49.62,24.48,1,1,3,13,12,4,11,Não,Não,1
10328,24,691.46,1211.41,101784.26,103.31,28.11,3,4,3,4,7,3,5,Não,Não,1
10383,25,693.72,449.04,130386.32,183.75,40.43,7,3,5,12,15,5,10,Não,Não,0
2624,43,477.07,1469.91,11732381.57,126.0,27.49,6,5,3,6,10,5,20,Não,Sim,0
4573,59,489.53,746.09,76897.17,245.22,34.64,2,3,4,5,8,4,19,Não,Não,0
9481,35,280.98,3838.2,12120.41,65.63,37.29,6,8,8,22,19,8,16,Não,Não,0
12173,35,457.99,1121.74,44955.7,94.83,25.4,0,5,1,5,4,1,8,Não,Não,1
232,28,958.56,1037.68,147372.18,247.7,38.44,3,6,4,16,12,8,17,Sim,Não,0
738,26,318.96,1987.21,20374.59,49.85,37.2,4,8,7,30,13,11,22,Sim,Não,0
12013,26,279.63,666.08,38831.21,218.33,33.19,3,8,6,28,21,4,6,Não,Não,0
9027,29,370.13,1444.1,41050.89,86.02,35.98,3,0,6,9,11,0,9,Não,Não,0
9157,40,328.55,593.33,17847.46,61.05,37.58,4,6,4,7,17,3,20,Não,Não,0
8021,45,295.4,4674.39,11527.71,26.58,36.81,9,10,6,59,19,6,23,Não,Não,0
6516,46,223.0,95.89,45645.1,238.7,39.13,4,5,2,8,5,1,5,Não,Não,1
9283,19,284.9,37.2,38814.58,184.38,32.35,3,7,6,24,16,7,10,Não,Não,0
6102,20,283.38,1134.58,48751.4,104.83,24.44,7,8,6,22,16,5,19,Não,Sim,0
1322,33,339.12,1380.76,43145.6,95.97,38.46,4,3,7,1,14,1,11,Não,Não,0
1996,50,634.59,474.5,147944.6,134.2,29.21,0,8,6,25,20,2,6,Não,Não,0
6677,47,286.14,1264.37,102282.06,781.44,23.15,0,3,4,17,14,2,12,Sim,Não,0
8077,28,332.17,420.31,28081.09,82.78,36.2,3,5,4,14,14,0,15,Não,Não,0
6462,38,620.52,670.36,114795.83,373.23,37.74,4,5,3,7,12,6,13,Não,Não,0
801,50,644.09,233.76,126725.74,239.45,35.81,6,5,3,10,17,5,15,Sim,Não,0
10547,28,512.86,1105.99,66151.1,10000.0,28.41,2,4,5,30,13,3,14,Não,Não,0
2087,55,879.88,82.11,104081.47,127.11,30.56,1,3,6,21,14,1,3,Não,Não,1
5502,32,264.83,2623.2,25841.71,134.2,33.43,5,7,10,35,23,10,23,Sim,Não,0
7741,50,317.28,22.45,28215.07,125.78,30.01,1,6,6,7,12,3,15,Não,Não,0
